label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,267.9301075268817,777.6102150537635,249,750,290,807
2,280.89479905437355,1241.7860520094562,269,1221,294,1264
3,354.0033039647577,151.90748898678413,336,137,375,170
4,394.17155756207677,358.9830699774266,379,342,413,379
5,427.5482661668229,1202.485473289597,409,1185,448,1222
6,496.81255771006465,1076.1394275161588,478,1058,518,1097
7,522.2635914332784,1261.0551894563428,505,1237,541,1285
8,647.6986584107327,1067.1279669762641,629,1047,666,1089
9,732.2202898550725,792.360248447205,686,766,776,825
10,719.1174785100286,1198.0916905444126,702,1177,738,1220
11,791.8669250645995,1325.8501291989664,776,1311,810,1343
12,826.6507936507936,1153.879365079365,810,1137,846,1173
13,868.9955123410621,708.8429319371728,838,696,901,722
14,907.2664339732403,837.7050610820245,869,823,947,852
15,903.5608130623126,937.3978673775408,874,898,935,980
16,951.7094861660079,454.0839920948617,934,436,972,475
