label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,21.142227122381477,1009.2646085997795,5,990,38,1030
2,267.0571081409478,583.7825030376671,252,567,285,603
3,407.67134831460675,1295.258426966292,392,1281,425,1310
4,466.0121293800539,1109.4380053908355,452,1092,481,1128
5,480.25384615384615,1229.0023668639053,455,1206,507,1254
6,484.2303120356612,342.28974739970283,470,328,501,356
7,579.18125,624.7616071428571,561,606,600,646
8,717.5775710334423,833.68745285391,665,793,771,872
9,848.2042124542124,1107.3470695970695,826,1092,871,1124
10,847.1286919831224,851.084388185654,832,828,863,875
11,908.973669775096,838.4690071311026,882,819,941,862
12,906.2100396301189,1116.092470277411,888,1103,926,1131
13,949.1490031479539,601.3945435466946,933,584,968,622
14,982.0555004955402,267.47076313181367,963,249,1004,288
15,1015.2841981132076,788.9929245283018,994,764,1037,814
