label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,157.60795935647755,34.08467400508044,137,16,182,55
2,214.50741608118656,1091.1662763466043,193,1072,240,1115
3,314.63188405797104,1031.824154589372,297,1013,333,1052
4,401.32937450514646,1046.9604117181314,384,1022,419,1073
5,425.3877192982456,1247.3973684210525,406,1230,447,1266
6,446.6399688958009,1281.2620528771383,424,1261,469,1304
7,462.67783505154637,1378.0322164948454,445,1362,479,1392
8,464.8689533861038,1202.1160949868074,447,1183,486,1224
9,517.8339510748702,258.19495922905855,497,237,543,283
10,565.5021613832853,470.40489913544667,545,449,592,493
11,681.0327868852459,743.0794451450189,662,730,701,757
12,713.7455621301775,549.0331360946745,697,534,733,566
13,720.87375,464.79875,705,450,739,482
14,868.6126888217523,934.7015105740181,828,905,906,976
15,900.8244929797191,832.4719188767551,872,819,930,847
16,947.3803680981595,442.0368098159509,928,422,969,465
