label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,110.6371511068335,305.2560153994225,93,288,133,326
2,121.8719772403983,597.4779516358464,107,583,139,614
3,122.8780487804878,1249.8482384823849,108,1233,139,1268
4,130.05212014134275,704.9796819787986,109,687,154,726
5,146.55892547660312,121.9159445407279,122,107,174,141
6,188.21559191530318,916.1289701636189,172,898,208,937
7,203.2455242966752,210.42583120204603,185,197,223,226
8,252.04665314401623,546.2819472616633,233,531,274,565
9,262.9509536784741,1246.0544959128065,246,1221,281,1272
10,281.93761996161226,693.0556621880999,262,675,304,714
11,303.65895953757223,1014.7418111753371,284,999,326,1033
12,404.4764353041988,1346.2656383890317,386,1327,426,1368
13,430.8737942122186,1161.58038585209,411,1142,452,1182
14,469.2886266094421,956.4543991416309,446,932,500,982
15,473.94050991501416,166.1643059490085,454,150,497,186
16,475.12049252418643,1238.0149516270887,457,1220,496,1259
17,476.6114769520226,1104.6227657572906,459,1087,498,1125
18,526.7755267423015,1273.5283630470017,506,1256,550,1293
19,562.8833535844471,180.4131227217497,548,164,581,200
20,575.4046082949309,553.6663594470047,557,535,597,575
21,584.4920212765958,463.22473404255317,570,448,602,481
22,601.4643356643356,1047.048951048951,584,1034,620,1061
23,625.6521344232516,460.38056312443234,604,444,650,476
24,624.803738317757,50.34712950600801,609,35,643,67
25,656.8494699646643,952.5604240282686,635,931,679,974
26,667.288056206089,770.8516783762685,646,752,691,791
27,668.2830985915493,175.32957746478874,654,161,685,192
28,731.3077910958904,1231.666095890411,704,1192,752,1273
29,753.8812199036918,810.4000802568219,724,778,785,843
30,883.4426094137077,711.1015689512799,855,698,913,725
31,898.8659169550173,922.7525951557093,875,903,923,942
32,905.5131367292225,842.2391420911529,877,824,939,867
33,940.6895223420647,889.937596302003,919,872,965,909
34,935.6145552560647,943.6859838274933,923,925,949,963
35,1000.1075388026608,703.7427937915743,986,683,1016,726
