label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,51.62671755725191,1167.6824427480917,33,1147,75,1193
2,167.36506024096386,270.9915662650602,151,256,187,289
3,235.00912106135988,1047.9867330016584,215,1029,257,1070
4,320.4947209653092,1031.6742081447965,306,1017,336,1047
5,417.7199713158838,1246.6522050914307,390,1211,451,1283
6,434.3511187607573,523.7994836488813,414,506,457,544
7,469.5827686350436,1212.376573088093,450,1195,490,1231
8,560.4698492462312,485.2889447236181,535,469,588,503
9,574.0269938650307,1110.1828220858895,558,1094,592,1129
10,658.5957883923986,945.2182845403185,633,922,687,972
11,668.7021671826625,749.0272445820433,646,728,696,774
12,714.2835820895523,546.944776119403,691,527,736,569
13,712.725,416.94895833333334,697,399,732,438
14,726.9608391608392,458.2237762237762,709,446,746,471
15,843.3169347209082,924.0534531693472,813,904,876,946
16,853.210455764075,1146.0268096514744,838,1131,871,1163
17,866.5018181818182,531.9609090909091,849,510,885,555
18,901.2092840283242,833.0322580645161,873,819,930,848
19,945.4740157480315,435.540157480315,926,416,968,458
