label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,79.12383488681758,583.8948069241012,65,566,94,603
2,138.90644307149162,1252.7325684024713,120,1231,161,1278
3,145.71554993678888,295.8596713021492,129,281,165,313
4,238.61848124428178,179.42543458371455,217,164,264,199
5,263.56265356265357,250.1031941031941,248,234,282,269
6,274.8858875413451,1273.3737596471885,254,1244,295,1308
7,276.1545667447307,1031.3922716627635,261,1014,293,1050
8,282.53499520613616,480.4985618408437,264,464,304,501
9,312.87987012987014,1255.4707792207791,294,1236,334,1278
10,361.3694331983806,1172.0070850202428,345,1152,380,1194
11,458.33613445378154,1177.1864018334606,439,1157,480,1199
12,473.8516660695091,1246.9781440343963,449,1209,505,1285
13,621.5008278145696,1167.2698675496688,601,1146,643,1189
14,720.6818713450292,548.2795321637427,706,529,735,567
15,741.5264354747015,665.4718590108016,717,643,770,691
16,733.7151898734177,1075.132911392405,719,1063,750,1089
17,761.8894542090657,826.9958371877891,734,800,794,855
18,756.867055393586,1243.732944606414,736,1216,782,1269
19,763.8760330578513,1152.0156106519744,741,1135,787,1169
20,774.8045851528384,421.7368995633188,753,409,798,435
21,811.0685975609756,809.2743902439024,797,794,826,825
22,819.0059113300492,589.287684729064,800,573,840,609
23,870.3797364085667,546.2915980230642,851,527,893,568
24,909.8284507785695,706.1177091580892,861,663,955,752
25,883.5232558139535,267.34156976744185,868,252,900,284
26,910.6633840644583,921.0438675022382,880,894,937,952
27,911.5608214849921,846.3285939968405,885,823,940,871
28,918.7843665768194,469.30727762803235,904,454,936,487
29,982.4430176565008,1146.9887640449438,968,1133,998,1162
30,1005.7510105092966,984.666127728375,986,966,1027,1005
31,1000.3705293276108,701.8969957081545,987,685,1014,720
