label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,49.0152466367713,1284.2242152466367,31,1265,70,1307
2,54.09408033826639,1025.8150105708246,37,1010,73,1045
3,72.68993653671804,1124.1332728921125,53,1107,96,1143
4,156.76813317479193,1253.9203329369798,144,1234,171,1276
5,166.86709770114942,1329.0150862068965,149,1306,187,1354
6,266.81617138908086,1248.100207325501,243,1225,294,1270
7,324.70583038869256,1046.2535335689047,308,1026,343,1068
8,442.1008645533141,1199.4562920268972,425,1181,462,1221
9,493.9421308815576,1140.4997295835587,464,1121,530,1165
10,497.1105485232068,402.0042194092827,476,384,521,422
11,508.5442430703625,1194.867803837953,483,1173,538,1218
12,583.0257913247362,164.6131301289566,566,149,603,183
13,733.0788243152973,540.3059452237809,714,516,754,568
14,737.0586176727909,671.4663167104112,718,654,760,692
15,753.3573667711598,1104.126959247649,731,1087,777,1124
16,773.220170940171,1278.2376068376068,733,1251,817,1307
17,766.2973670624677,832.236964377904,740,807,797,857
18,774.8350824587707,703.1874062968516,758,691,793,716
19,804.5849486887115,899.5917901938426,789,880,821,920
20,846.9678321678322,587.0979020979021,835,570,860,605
21,899.1103012633625,838.6467444120506,867,821,935,862
22,914.4493752692805,1098.7031451960363,880,1066,949,1128
23,919.6415525114155,937.8561643835617,905,918,936,959
24,948.0340063761955,323.09032943676937,930,306,969,342
25,950.8849397590361,640.5319277108433,932,615,972,670
26,956.230440967283,744.5312944523471,935,723,979,766
