label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,31.398591549295773,1292.0154929577466,15,1277,49,1308
2,48.85808893093661,484.41248817407757,29,468,72,502
3,387.860201511335,370.4571788413098,374,353,403,390
4,418.5063405797101,1212.3786231884058,400,1194,439,1233
5,515.0149476831091,1246.7466367713005,494,1227,537,1268
6,733.348024948025,803.7991683991684,689,776,777,831
7,771.3804281345566,869.8825688073395,751,841,796,905
8,794.9142156862745,1355.0625,779,1339,813,1373
9,828.9325068870523,1145.4077134986226,807,1124,851,1167
10,833.4012195121951,926.4134146341463,811,901,857,952
11,866.3862928348909,707.3185358255452,837,695,897,720
12,904.3689676237019,836.9328039095907,868,823,942,851
13,906.0062724014336,919.426523297491,881,902,932,938
