label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,61.53476821192053,1105.2326158940398,42,1086,84,1128
2,175.6623246492986,298.1953907815631,157,282,198,318
3,194.3160577740017,1109.198810535259,176,1089,216,1133
4,232.5705574912892,989.8649825783972,213,972,255,1011
5,267.5896805896806,292.88574938574936,254,274,283,313
6,372.01154956689123,1072.39364773821,354,1055,393,1092
7,425.004132231405,1192.8644628099173,407,1169,445,1216
8,430.38865979381444,240.21855670103093,413,223,451,260
9,619.4312590448625,1334.704052098408,597,1315,644,1357
10,653.1279223643581,837.8328187031319,627,810,682,866
11,943.2241379310345,538.3353448275863,924,519,965,561
12,975.947027027027,338.63567567567566,957,324,998,356
