label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,274.1655629139073,1153.1708609271523,259,1138,292,1171
2,278.7917783735478,665.9445933869526,260,649,302,687
3,296.7937273823884,1071.372738238842,279,1056,316,1088
4,343.0638686131387,744.2746350364963,324,727,365,765
5,471.63230605738573,1236.1700318809776,447,1210,497,1264
6,535.5111111111111,1131.1084444444446,517,1113,557,1152
7,592.539649122807,986.2982456140351,571,966,619,1011
8,713.0211524434719,551.1283734500365,691,532,737,575
9,798.6060291060292,373.50883575883574,760,354,837,398
10,884.415812591508,1081.6002928257687,869,1066,900,1098
11,902.4396302715194,837.1132293471982,875,820,935,859
12,1026.1262975778548,378.3780276816609,1010,353,1040,404
