label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,149.71943127962086,1267.9327014218009,134,1244,167,1293
2,197.54151624548737,995.1353790613719,177,979,222,1014
3,221.3517417162277,1148.658453695837,201,1131,245,1168
4,271.48777777777775,1262.7844444444445,248,1237,295,1292
5,328.8712394705174,1047.3995186522263,312,1029,345,1065
6,461.07659574468084,283.34751773049646,444,270,479,298
7,469.2348008385744,1152.1334730957371,449,1131,492,1175
8,470.376254180602,1216.450668896321,450,1198,492,1236
9,502.0766355140187,1184.8121495327102,479,1168,526,1204
10,710.5776930409914,1374.7321258341278,692,1358,731,1392
11,727.5176322418137,537.4212846347607,707,515,751,563
12,730.0650684931506,1137.2796803652968,710,1121,751,1155
13,743.3004996431121,666.7223411848679,722,648,769,690
14,753.3510223953261,1288.7088607594937,727,1261,777,1317
15,766.7514384349828,833.7922899884925,741,811,796,858
16,798.312156862745,281.0917647058823,778,258,819,305
17,861.6102150537635,605.3064516129032,842,585,879,628
18,900.905902980713,840.4406779661017,874,823,932,863
19,913.7545769421079,922.4611578426521,885,897,938,955
20,937.005931198102,649.9964412811388,914,628,963,673
21,953.5969049373618,749.9675755342668,933,728,979,773
