label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,16.036544850498338,1377.5160575858251,0,1362,35,1392
2,303.42957746478874,998.7218309859155,288,981,320,1018
3,329.3941176470588,1355.895588235294,307,1335,354,1377
4,492.4182754182754,1202.0109395109396,470,1178,516,1227
5,605.080459770115,688.072249589491,585,664,627,713
6,665.0704225352113,953.5741113346747,641,928,690,974
7,674.6006289308176,775.5361635220125,659,763,691,789
8,736.8671291355389,793.9429028815368,711,758,770,827
9,836.017529880478,238.09243027888445,815,220,861,260
10,844.7507919746569,483.480464625132,824,470,868,499
11,863.4049109292248,699.0081848820414,829,676,897,720
12,886.17793764988,505.39424460431655,857,479,917,533
13,897.0305732484077,836.3936305732484,863,823,932,851
14,903.921009325288,923.3433900164564,874,900,931,948
15,910.698,1098.822,892,1082,932,1118
