label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,80.63352272727273,871.6714015151515,62,854,103,893
2,189.49956178790535,307.4943032427695,172,288,211,330
3,260.2172211350294,347.0254403131116,243,330,282,368
4,277.4312749003984,1072.7629482071713,257,1056,299,1089
5,297.44822979291916,1193.2224448897796,276,1171,320,1217
6,479.6683615819209,1223.8768361581922,455,1200,507,1251
7,714.8635204081633,848.3705357142857,680,829,750,870
8,724.2094196804037,796.5794785534063,698,778,752,814
9,844.2962138084632,1110.1603563474387,827,1095,865,1126
10,849.8579234972677,863.5113192818111,837,833,864,895
11,894.93203125,715.05390625,876,696,916,738
12,908.8562775330397,838.9003303964757,881,820,941,861
13,957.359246171967,596.510011778563,941,581,976,614
