label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,265.28377153218497,771.8250226654578,249,752,285,796
2,385.5884892086331,1271.9741007194245,369,1258,403,1287
3,394.5255474452555,362.213503649635,377,344,416,382
4,429.5536519386835,1201.7826871055004,411,1184,450,1222
5,522.0352831940576,1258.237697307335,506,1236,539,1281
6,552.1975308641976,464.0459533607682,534,436,571,489
7,733.4108,794.3912,688,766,776,828
8,727.8532051282051,1194.6820512820514,706,1171,751,1219
9,788.8002560819463,1325.4865556978234,772,1310,807,1343
10,819.7053642914332,1154.4523618895116,797,1136,845,1177
11,872.500772797527,707.9760432766615,843,695,903,721
12,865.7763532763532,1040.7435897435898,851,1026,881,1058
13,904.3652587745389,837.8108268887567,867,824,943,852
14,905.3952305246423,937.2613672496026,876,898,938,981
