label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,272.9970297029703,1066.5,255,1049,293,1087
2,493.0971250971251,1223.4895104895104,472,1204,516,1246
3,506.18780727630286,493.031465093412,485,475,526,514
4,512.3369992144541,287.94344069128044,494,267,533,311
5,533.971104815864,1059.1172804532578,507,1038,563,1081
6,733.4913406029506,1047.108402822322,711,1026,758,1069
7,750.6066433566433,423.5979020979021,734,405,772,447
8,801.9672006102212,942.6270022883295,780,925,828,964
9,826.444891391794,1069.379726468222,805,1051,849,1088
10,906.0981595092024,595.0,885,579,931,614
11,934.3593977659058,847.2200097134531,903,826,970,870
