label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,30.293586269196027,1161.9503161698283,13,1142,50,1185
2,32.39156626506024,1347.125753012048,13,1325,53,1372
3,75.09818481848185,167.31848184818483,52,150,102,189
4,321.46646026831786,999.7739938080496,305,982,341,1020
5,386.26032315978455,1242.9039497307,367,1225,407,1263
6,392.01460823373174,155.08632138114208,377,140,410,173
7,460.5112059765208,1192.8367129135538,445,1175,480,1214
8,703.6866456361724,754.3091482649842,680,740,728,769
9,718.7045658012534,556.142345568487,701,537,738,579
10,751.0470262793914,1315.6528354080222,734,1303,770,1331
11,817.4467333725721,700.4861683343144,787,680,849,720
12,879.7124719940253,917.7587752053771,849,904,911,932
13,898.0425747592499,838.9908768373036,866,821,932,860
14,935.2665941240479,429.4918389553863,914,416,958,445
15,1005.295918367347,718.8647959183673,985,700,1028,739
