label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,50.88047337278107,303.1041420118343,35,287,70,322
2,113.52,249.33619047619047,94,234,137,268
3,107.3150867823765,978.369826435247,95,960,121,998
4,143.62613981762917,276.34954407294833,129,257,161,299
5,215.41974479516455,1094.9865681665547,192,1075,242,1118
6,308.9643788010426,1032.6863596872286,288,1012,330,1053
7,424.098600311042,1256.1119751166407,383,1221,462,1300
8,405.1390013495277,1039.4017094017095,385,1004,430,1075
9,467.0509731232623,1203.5430954587582,447,1185,487,1223
10,466.6301050175029,1379.0583430571762,448,1364,486,1392
11,566.3752368919772,469.8048010107391,541,450,596,491
12,682.5985772357724,742.4410569105692,659,730,707,756
13,713.9308873720137,547.622866894198,692,530,735,568
14,717.3315555555556,352.4871111111111,696,338,743,371
15,719.4413793103448,463.4126436781609,703,448,739,481
16,857.8659700136302,923.5261244888687,825,905,895,946
17,892.2588614393126,956.6756176154672,870,942,915,972
18,900.5885093167702,832.5225155279503,872,819,930,848
19,945.1512605042017,439.9694423223835,925,421,968,461
20,1003.7371541501976,472.20652173913044,985,457,1026,490
