label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,12.105828220858896,999.7070552147239,0,984,27,1017
2,137.55940594059405,1369.5866336633662,118,1355,158,1385
3,189.84696016771488,272.4308176100629,175,254,209,294
4,238.05712109672507,1181.2102056359481,217,1161,261,1204
5,258.8118006103764,292.2126144455748,242,275,279,313
6,269.5987933634992,1072.3393665158371,254,1059,287,1085
7,296.67391304347825,1191.078804347826,278,1174,319,1212
8,481.1245714285714,1228.8982857142857,453,1209,511,1249
9,535.6358885017422,1372.3362369337979,517,1354,557,1392
10,713.5105227427019,848.1439239646979,685,829,742,872
11,745.1595441595441,806.9280626780627,716,789,775,828
12,850.3786295005807,1107.746806039489,834,1091,870,1123
13,851.3044776119403,848.3273631840796,837,824,867,874
14,908.5818181818182,838.2657754010695,880,819,941,861
15,953.4101123595506,592.6474719101124,938,578,970,608
16,970.9182746878547,1379.2099886492622,950,1366,993,1392
17,1024.008797653959,790.0175953079179,1007,767,1038,814
