label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,85.35111111111111,1100.5985185185186,68,1089,103,1113
2,83.68616422947132,571.14848143982,69,551,101,593
3,261.68737060041406,453.81573498964804,241,440,285,471
4,274.5145102781137,1264.6076178960097,253,1240,298,1294
5,290.7510775862069,1025.3933189655172,275,1007,308,1046
6,363.6662721893491,1175.8248520710058,350,1157,379,1197
7,434.12581699346407,1335.0939542483661,414,1315,457,1356
8,447.7536443148688,265.5160349854227,424,248,476,285
9,475.4890597279716,1250.2619751626257,445,1209,514,1288
10,473.943904263276,1170.4525056095736,453,1151,496,1192
11,496.80890336590664,73.47339847991314,480,57,517,93
12,602.83607907743,1054.2808896210872,582,1037,627,1075
13,748.474168797954,669.1539641943734,722,644,776,696
14,754.229537366548,1255.370106761566,734,1237,777,1273
15,764.6815523657629,830.4688995215311,739,805,794,857
16,765.4151712887439,1152.4592169657421,741,1135,790,1171
17,834.5195936139332,1381.4513788098693,815,1369,853,1392
18,889.5794155019059,678.287166454892,875,659,904,697
19,916.5490939738727,846.1285292878214,884,823,956,871
20,915.8645229309436,915.9968371112283,888,889,938,948
21,934.6402826855124,734.8833922261484,913,713,958,758
22,944.9698924731183,248.9763440860215,926,235,967,266
23,977.9748633879782,1248.1475409836066,958,1234,1001,1264
24,977.8823529411765,330.76737967914437,961,317,996,346
25,992.0077319587629,984.1123711340206,966,963,1024,1008
