label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,114.2545260915868,249.52715654952075,96,234,136,268
2,149.63991081382386,262.17725752508363,133,246,170,281
3,210.76923076923077,1094.9143536875495,190,1076,235,1117
4,370.4811320754717,1255.3333333333333,352,1229,391,1283
5,410.08484848484846,1034.6537878787879,392,1014,432,1059
6,419.113373253493,1246.0982035928143,392,1215,449,1279
7,429.3983739837398,521.8815331010453,410,508,451,538
8,468.46438746438747,1381.5982905982905,450,1369,489,1392
9,470.2817258883249,1212.1573604060914,451,1192,491,1231
10,560.6858638743455,471.0589005235602,539,449,587,494
11,681.9738617200675,741.2925801011804,654,729,711,754
12,713.6474885844749,546.4730593607306,693,529,734,566
13,714.8499061913697,414.5215759849906,696,396,737,435
14,717.0898082744702,352.83753784056506,699,336,738,372
15,726.9596774193549,458.1405529953917,707,445,749,472
16,751.8652550529355,276.502406159769,733,259,774,297
17,853.6093388811836,923.7202958853444,822,904,889,946
18,900.443829113924,832.2223101265823,872,819,929,847
19,948.0311804008909,437.55902004454344,928,418,971,460
20,1007.95885509839,477.5,990,459,1029,499
