label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,14.177548682703321,1296.9186712485682,0,1280,34,1319
2,152.44736842105263,922.2846889952153,129,906,179,942
3,222.34936479128856,987.7350272232305,205,968,241,1011
4,432.50499168053244,1202.1539101497503,413,1184,455,1223
5,522.0585858585858,1255.0535353535354,507,1234,538,1276
6,551.9613003095975,463.1230650154799,533,442,572,487
7,572.6803160919541,1174.1070402298851,550,1155,598,1194
8,707.1308325709058,456.060384263495,683,443,732,475
9,726.7159912032673,796.5604775369148,683,767,774,829
10,729.3797202797202,1200.2475524475524,708,1178,753,1224
11,742.2316784869977,1137.437352245863,729,1117,757,1159
12,785.9158415841584,1327.351485148515,769,1312,804,1345
13,816.6369785794814,1153.5343855693347,801,1134,833,1172
14,853.6053435114504,1034.1465648854962,832,1015,877,1055
15,869.3393843725336,706.5193370165746,841,694,899,720
16,903.4802191113816,837.234327449787,867,823,941,851
17,908.6734778982485,929.9295246038365,879,901,937,956
