label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,68.55131264916467,1106.5202863961813,50,1084,89,1130
2,138.9608404966571,965.3724928366762,122,947,159,987
3,187.60765550239233,1104.842105263158,174,1085,201,1125
4,232.1928625664389,995.1290812452544,211,975,256,1017
5,263.25087108013935,285.08246225319397,251,265,279,306
6,370.5745489078822,1070.8708452041785,352,1054,392,1090
7,428.713204373423,1197.582842724979,411,1175,448,1221
8,433.94259471871413,242.16417910447763,416,226,454,260
9,620.9106737320212,1334.780469341408,601,1315,644,1357
10,654.3950177935943,834.6588713777326,625,807,686,863
11,956.9908396946565,538.269465648855,935,520,981,560
