label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,103.82929399367755,726.1538461538462,90,705,119,749
2,123.17495711835335,1051.7324185248713,103,1033,147,1074
3,116.95726495726495,1252.4088319088319,104,1235,131,1271
4,242.1736011477762,732.8658536585366,227,703,257,765
5,273.4720974983964,1246.5182809493265,249,1224,296,1271
6,285.1393258426966,208.47640449438202,269,190,303,229
7,326.53457738748625,1022.9824368825466,309,1005,345,1043
8,362.9741620111732,1121.2653631284916,339,1102,388,1141
9,386.55996944232237,958.8823529411765,365,941,410,979
10,420.02943650126156,1204.3456686291001,401,1186,442,1225
11,520.8332428028245,1274.0478001086367,491,1244,549,1309
12,545.9561042524006,294.13991769547323,530,280,563,309
13,627.6676056338029,147.05492957746478,613,131,644,164
14,703.8616168973052,1051.7865986890022,684,1031,726,1076
15,735.5980433857933,793.810293492131,692,764,777,829
16,727.3395406579764,980.8833022967101,703,958,753,1003
17,736.925641025641,432.9982905982906,720,413,758,457
18,744.4588364434687,308.53787047200876,727,293,765,326
19,778.5376344086021,1337.8145161290322,764,1322,795,1355
20,822.3525798525799,1150.174447174447,806,1135,840,1168
21,898.4682926829269,840.1750677506775,866,823,934,861
22,914.3439443834613,924.5283571167215,876,897,954,951
23,953.2083739045764,434.0837390457644,937,412,971,456
