label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,65.66461538461539,786.2082051282051,48,769,86,806
2,109.4404636459431,1331.654373024236,89,1318,131,1347
3,183.40685820203893,863.7803521779425,166,844,202,887
4,237.86372745490982,913.1492985971944,223,891,254,936
5,310.18004866180047,892.3665855636658,291,872,333,917
6,401.3900054318305,750.5524171645844,380,725,424,779
7,513.9603524229075,680.3832599118942,494,664,537,700
8,519.2880698351115,1225.6653734238603,501,1203,536,1248
9,645.7965009208103,25.875690607734807,626,9,668,44
10,706.9974640743872,378.44547759932374,686,357,730,402
11,722.1896103896104,879.9051948051948,707,864,739,896
12,768.7868112014454,209.50135501355012,747,194,793,228
13,771.4327563249001,754.8921438082557,755,739,789,772
14,994.6675900277008,971.2562326869806,977,959,1013,985
15,1018.0005589714924,1266.6131917272219,990,1239,1040,1290
16,1021.19125,1149.315,1008,1131,1036,1169
17,1024.782884310618,1339.0427892234547,1010,1326,1040,1353
