label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,13.404365904365905,798.0841995841996,0,780,33,821
2,111.37452326468345,1333.301296720061,88,1316,136,1355
3,179.11955420466057,865.0,164,845,195,887
4,245.2417910447761,825.7507462686567,229,813,263,840
5,325.32416787264833,901.781476121563,309,888,342,917
6,494.61346998535873,778.4612005856516,481,763,510,796
7,522.3138461538462,1227.5866666666666,504,1211,543,1247
8,650.4468524251806,22.205366357069142,633,6,672,41
9,700.2806324110672,391.4683794466403,682,374,722,413
10,714.1600175361683,918.1025865848312,686,879,739,954
11,716.6231003039513,1020.047619047619,698,998,734,1042
12,770.1602497398543,758.9698231009365,751,739,790,779
13,867.1853070175439,337.4046052631579,852,316,883,360
14,1011.8306737588653,1248.912234042553,992,1231,1035,1270
