label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,121.47134502923977,1340.7754385964913,103,1327,143,1355
2,121.86246418338109,1124.6255969436486,105,1105,142,1147
3,144.52705223880596,282.4813432835821,126,264,168,306
4,167.28239845261123,874.7524177949709,146,857,190,893
5,176.56682769726248,1217.3285024154588,156,1199,199,1238
6,176.4278455284553,747.9176829268292,158,731,198,767
7,183.6800518134715,1073.8704663212436,166,1060,202,1088
8,367.2061946902655,1109.2805309734513,347,1092,391,1130
9,389.1815642458101,939.8798882681564,372,927,408,954
10,656.62982689747,816.6178428761651,642,801,671,834
11,716.8081334723671,617.1949947862356,701,600,735,637
12,848.1155866900175,68.59807355516638,829,49,870,89
13,1020.2177742193755,984.2762209767815,1002,964,1040,1008
