label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,15.76765375854214,1188.7813211845103,0,1172,35,1207
2,144.38492871690428,784.5845213849287,129,764,162,807
3,252.01642335766422,763.0036496350365,233,746,274,783
4,269.90949554896144,691.7448071216617,253,679,288,705
5,391.6373626373626,813.8510378510379,376,796,409,832
6,652.6876876876877,83.5905905905906,629,70,678,98
7,719.6981943250215,644.6311263972485,700,627,743,664
8,727.958687727825,889.3013365735115,712,873,745,906
9,801.2082585278276,791.6400359066428,779,776,823,810
10,880.7284735812133,818.9324853228962,854,794,912,848
11,915.8911788953009,1374.5638911788953,895,1356,939,1392
12,970.6750902527076,927.9338146811072,950,916,992,941
13,989.5026223776224,467.9938811188811,969,449,1013,490
