label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,18.264705882352942,398.88823529411764,0,384,42,418
2,11.067796610169491,1379.6516007532957,0,1366,24,1392
3,27.635748792270533,1351.6193236714976,3,1339,53,1366
4,32.58800773694391,722.5996131528046,18,700,47,747
5,49.6920245398773,1047.80490797546,33,1033,68,1065
6,122.64729194187582,1246.65785997358,107,1229,138,1266
7,148.86936416184972,659.0364161849711,127,631,171,688
8,160.58851674641147,717.0325358851675,140,702,183,734
9,225.50874635568513,1242.5539358600583,212,1226,241,1260
10,236.23691860465115,1025.7296511627908,219,1013,254,1040
11,260.7980659840728,790.9653014789534,233,766,289,820
12,251.08250355618776,848.9743954480797,237,834,268,866
13,285.76807980049875,1046.7655860349128,266,1034,306,1062
14,393.3705972434916,1016.7388973966309,375,990,412,1044
15,430.8052064631957,649.7423698384201,412,632,451,670
16,454.5691176470588,1380.054411764706,436,1367,472,1392
17,482.8002853067047,1280.3281027104138,468,1265,498,1296
18,536.5645021645022,877.8969696969697,515,856,559,901
19,602.3496,1016.3728,582,999,627,1037
20,666.2340153452685,670.8734015345268,649,654,683,687
21,679.3721212121212,839.5903030303031,661,826,700,855
22,736.4395448079658,599.3044096728307,722,584,753,616
23,775.1225016118633,804.0251450676983,752,782,800,829
24,798.844968268359,481.27198549410696,780,464,821,502
25,817.8024786986832,859.4694035631294,797,840,841,880
26,828.1004926108375,1361.200985221675,811,1344,848,1382
27,859.8892645815723,1203.1715976331361,841,1184,881,1225
28,891.3071646341464,944.9756097560976,870,927,916,966
29,910.6135204081633,123.02168367346938,895,108,929,141
30,920.1662804171494,483.8870220162225,899,458,942,512
31,926.1520423600605,756.8449319213313,906,736,946,780
32,970.5061475409836,1303.923155737705,947,1289,995,1320
33,976.2585278276481,1375.2432675044884,952,1356,999,1392
