label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,30.01426024955437,877.7139037433155,9,861,54,898
2,32.60612244897959,1313.8132653061225,14,1296,52,1333
3,65.7995337995338,286.2832167832168,52,266,81,308
4,339.4090159428257,765.8829026937877,315,731,363,797
5,443.0204081632653,966.6353149955635,426,945,461,989
6,484.0,1086.0531561461794,469,1067,499,1107
7,495.9711470795215,1253.5341308937368,473,1235,521,1275
8,715.1165413533835,880.3358395989975,699,864,732,896
9,904.4132867132868,1060.9818181818182,889,1032,924,1094
10,907.566985645933,960.6315789473684,893,941,924,980
