label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,54.095238095238095,1359.7063492063492,26,1343,86,1380
2,98.7943848059455,1332.5400495458298,78,1314,121,1351
3,103.63231197771587,272.06963788300834,89,257,120,290
4,163.78886925795052,995.4187279151944,145,976,185,1017
5,292.704802259887,437.725988700565,277,424,310,454
6,306.46051464063885,746.4028393966282,288,727,328,768
7,378.9080310880829,902.0673575129533,362,885,396,920
8,377.5084967320261,521.7960784313725,363,503,393,541
9,500.36887417218543,1153.5927152317881,482,1127,522,1181
10,535.8660220994475,847.0814917127071,508,828,565,869
11,652.8413152251609,1343.118656182988,631,1321,676,1364
12,701.6211180124224,843.4832298136646,689,824,716,864
13,727.283880171184,1048.1184022824536,716,1031,741,1067
14,763.195991091314,867.5753526354863,741,850,788,888
15,840.0512820512821,1322.1672240802675,824,1304,858,1343
16,1016.9282006920415,855.3607266435986,997,837,1040,876
17,1033.52,1124.7725,1025,1107,1040,1144
