label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,46.84626865671642,1291.523880597015,33,1276,62,1308
2,89.59882005899705,1321.3952802359881,72,1304,110,1342
3,102.65993945509587,861.212916246216,87,842,120,883
4,327.35357142857146,786.7089285714286,300,757,356,823
5,378.3590772316951,694.8365095285858,364,672,393,719
6,463.6362229102167,689.6547987616099,448,676,480,704
7,586.0554016620499,459.35826408125575,566,442,610,481
8,734.9381443298969,694.7512886597938,719,679,753,709
9,796.6602129719264,1331.1819941916747,779,1313,817,1351
10,887.4910344827587,129.20827586206897,872,113,904,146
11,902.5954793452845,1013.7763055339049,882,994,925,1035
