label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,8.455592105263158,1307.3881578947369,0,1290,22,1327
2,299.64323748668795,899.0894568690096,282,883,320,916
3,541.3818046234154,1123.7546607009695,521,1099,563,1149
4,667.1404358353511,88.54398708635996,645,70,691,109
5,742.2782956058588,615.8202396804261,730,597,755,635
6,821.3263665594856,1091.320471596999,793,1061,849,1124
7,834.1987012987013,158.72857142857143,817,145,853,173
8,888.0202205882352,119.46323529411765,869,94,911,151
9,898.0041152263375,940.5185185185185,881,926,915,955
10,1012.2591715976331,856.603550295858,991,844,1034,870
11,1017.5039001560062,990.2059282371295,1003,977,1033,1005
