label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,9.89904761904762,812.6780952380952,0,800,24,829
2,26.57566765578635,78.24727992087043,9,60,48,100
3,215.65294592413235,937.7949959644875,196,917,237,960
4,293.8916996047431,902.009486166008,275,882,316,927
5,336.12433862433863,1006.7791005291006,322,990,351,1025
6,356.9279475982533,907.4748908296943,341,888,375,928
7,414.0841121495327,13.302180685358255,396,0,437,33
8,481.7926972909305,813.1813898704359,468,793,497,834
9,499.69015795868773,1286.5492102065614,481,1271,519,1303
10,709.8170779475128,884.3019976498238,679,851,740,920
11,705.4332514332515,710.7698607698608,685,694,730,732
12,731.8131868131868,643.2291993720565,719,628,745,660
13,748.624,1309.1528888888888,723,1296,775,1324
14,750.5704887218045,846.734022556391,734,826,769,870
15,794.3654066437572,951.0916380297824,779,931,811,972
16,806.9894291754757,213.4045102184637,782,196,836,232
17,859.7103516105237,425.58864027538726,807,371,907,482
18,830.6878238341969,959.6560880829015,809,928,850,993
19,931.3777777777777,884.902842377261,904,861,961,910
20,953.442238267148,123.44810469314079,918,98,994,152
21,971.2729083665339,307.53685258964146,947,295,996,321
22,968.4931677018634,275.19006211180124,948,263,990,288
23,984.4942148760331,184.03388429752067,965,165,1008,206
24,1029.9665144596652,1066.5372907153728,1018,1048,1040,1085
