label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,297.43845371312307,908.7171922685657,280,892,317,928
2,457.49013157894734,172.33771929824562,438,158,479,189
3,710.7845303867404,107.7663772691397,687,91,739,129
4,708.1997455470738,257.39058524173026,694,241,725,276
5,773.0709987966305,286.6702767749699,753,274,794,301
6,786.4421930870084,1201.399284862932,766,1188,808,1216
7,818.5006729475101,468.4777927321669,802,452,836,486
8,835.6558171745153,860.7354570637119,810,840,861,882
9,905.2988215488216,1004.6734006734007,885,981,926,1029
10,978.3791786055397,111.59598853868195,953,99,1005,124
11,979.8569651741293,859.360696517413,960,846,1000,872
12,1005.9454545454546,222.24297520661156,980,206,1033,239
13,1026.090026478376,1232.307149161518,1008,1210,1040,1256
