label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,110.60699865410498,1244.6944818304173,87,1224,136,1267
2,297.9043381535039,903.706340378198,281,888,317,921
3,654.5670800450958,574.3066516347238,638,557,673,593
4,695.1160016454135,869.9633895516248,662,838,731,901
5,680.5030012004802,317.2557022809124,667,297,694,338
6,732.2133105802047,1238.0537542662116,714,1218,752,1259
7,818.5255551639056,963.297144871343,785,931,855,996
8,865.0814536340852,427.0375939849624,850,411,882,445
9,874.9102362204725,1374.8251968503937,860,1362,891,1389
10,906.790944123314,477.2302504816956,887,456,927,500
11,916.1240395170142,310.3688254665203,896,296,937,326
12,966.8027562446167,113.36089577950042,944,99,993,131
13,976.4753521126761,309.90962441314554,956,296,998,325
14,980.4266503667482,858.0073349633252,961,845,1001,872
