label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,103.59903381642512,799.3603864734299,88,778,119,823
2,299.34486607142856,901.4274553571429,283,885,318,921
3,417.36348949919227,456.66639741518577,396,439,442,477
4,443.01363271852443,197.3448275862069,424,176,466,222
5,513.4400377714825,596.7299338999055,497,578,533,618
6,654.9528301886793,107.70188679245283,637,89,676,130
7,702.9177914110429,255.7079754601227,688,240,721,274
8,709.531635168447,643.0041084634347,690,618,731,669
9,730.7241379310345,874.2309694209499,700,851,762,898
10,777.9637404580153,321.2643129770992,758,304,800,342
11,785.4793577981651,916.8233944954128,770,897,803,938
12,815.4,820.3175675675676,802,802,830,839
13,815.6041055718475,993.5175953079179,802,978,829,1011
14,897.0435919790758,1016.5945945945946,879,992,916,1042
15,977.5233730522457,111.93308890925756,952,99,1004,125
16,1017.8686730506156,1243.8714090287278,1001,1231,1037,1258
17,1029.8812949640287,1076.6312949640287,1018,1060,1040,1092
