label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,69.70884773662551,134.69341563786008,52,118,91,155
2,283.13593155893534,891.1749049429658,266,873,303,913
3,322.5830258302583,717.1207169214549,301,689,347,750
4,536.6142857142858,1138.0520408163266,522,1116,554,1161
5,588.648275862069,98.03152709359605,570,81,610,116
6,660.4431418522861,104.59085580304807,645,88,679,124
7,705.3610240334378,400.1097178683386,680,375,730,427
8,716.3926380368098,1136.4757389849415,693,1113,741,1161
9,855.9130009775171,306.9286412512219,838,290,877,326
10,851.2898383371825,1070.3337182448038,839,1049,865,1093
11,886.1898839137646,154.9402985074627,866,137,909,174
