label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,112.52660677263303,1244.1340704906704,89,1225,138,1266
2,297.077479338843,904.3367768595041,280,888,317,923
3,365.92762186115215,899.903988183161,354,883,379,917
4,574.52,988.1364102564103,551,977,600,1001
5,667.7323008849557,590.8805309734513,651,574,687,610
6,696.5376782077393,871.9441955193482,663,840,733,903
7,680.0025348542459,318.4068441064639,667,299,694,338
8,731.1516213847502,1237.7335670464504,713,1219,753,1260
9,817.3470383275261,962.625087108014,784,930,854,994
10,829.2497096399535,255.29965156794424,811,237,849,275
11,868.5692137320044,427.1495016611296,853,410,886,447
12,873.2863436123348,1375.201174743025,858,1362,890,1391
13,906.1373966942149,477.1177685950413,887,457,925,499
14,921.2939233817701,313.75165125495374,894,295,948,335
15,967.1214405360134,113.61641541038526,944,99,994,131
16,975.7233294255568,310.0468933177022,955,296,997,325
17,980.2695547533093,858.1323706377858,961,845,1001,873
