label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,58.46049277824979,704.8954970263381,40,684,80,728
2,285.80918367346936,892.8204081632653,269,876,305,913
3,699.3553415864283,760.9234296194406,668,737,738,783
4,698.1520532741398,212.66703662597115,682,196,717,233
5,782.738933030647,926.6492622020431,762,912,804,943
6,898.6721144024515,321.43309499489277,874,310,924,334
7,906.5515695067264,282.0134529147982,887,265,930,303
8,924.7068311195446,977.5085388994307,903,962,948,994
9,980.3323890462701,112.13314447592067,955,100,1007,125
10,1021.2719919110212,156.2901921132457,1003,140,1040,175
11,1031.3216911764705,101.0,1021,83,1040,119
