label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,29.5531686358754,79.74328678839957,13,62,50,101
2,215.63938848920864,938.0611510791367,199,919,235,961
3,294.2004792332268,901.6341853035144,275,882,317,926
4,336.8481166464156,1006.4277035236938,322,988,353,1026
5,359.7643312101911,910.5031847133758,340,888,383,932
6,415.84630940343783,12.281092012133469,396,0,440,30
7,481.9318181818182,812.8358585858585,469,794,496,833
8,499.84325637910086,1286.5504252733901,481,1271,519,1303
9,709.8914787925105,884.6171188383645,678,850,740,921
10,703.1689045936396,710.7159010600707,681,690,727,733
11,731.7529585798817,642.4674556213017,719,626,745,660
12,747.3503305004722,1309.1898016997168,724,1296,772,1324
13,750.5077343039127,847.270245677889,734,826,769,871
14,804.8516090584029,212.738379022646,778,193,835,235
15,794.7119244391972,950.7225501770956,780,931,811,971
16,817.0381679389313,266.13454198473283,796,245,840,289
17,830.5905233380481,957.9123055162659,810,929,850,988
18,860.6533841195429,425.6583650747143,819,374,901,484
19,933.69921875,884.7701822916666,911,863,958,908
20,967.6290613718412,112.22382671480145,943,98,994,127
21,971.9116751269036,307.7258883248731,948,295,996,321
22,984.8888888888889,185.2017543859649,967,169,1007,205
23,1030.3961965134706,1067.3296354992076,1019,1049,1040,1086
