Area of mother cell,Major axis of mother cell,Minor axis of mother cell,Circularity of mother cell,Mean intensity of mother cell,Max intensity of mother cell,Min intensity of mother cell,Axis ratio of mother cell,Area of daughter cell,Major axis of daughter cell,Minor axis of daughter cell,Circularity of daughter cell,Mean intensity of daughter cell,Max intensity of daughter cell,Min intensity of daughter cell,Axis ratio of daughter cell,Area ratio,Major axis ratio,Minor axis ratio,Circularity ratio,Mean intensity ratio,Max intensity ratio,Min intensity ratio,Axis ratio ratio,Area diff,Major axis diff,Minor axis diff,Circularity diff,Mean intensity diff,Max intensity diff,Min intensity diff,Axis ratio diff,Area of phenomenon,Major axis of phenomenon,Minor axis of phenomenon,Circularity of phenomenon,Mean intensity of phenomenon,Max intensity of phenomenon,Min intensity of phenomenon,Extent of phenomenon,Axis ratio of phenomenon,Cross area,Cross major axis,Cross minor axis,Distance between 2 cells,Distance of mother cell to celtroid,Distance of daughter cell to celtroid,Distance ratio,Percentage coverage cell 1,Percentage coverage cell 2,Average coverage area,Distance factor,Intensity factor,Circularity factor,Path length,Range of area change in phenomenon,STD of area change in phenomenon,Range of circularity change in phenomenon,STD of circularity change in phenomenon,Range of extent change in phenomenon,STD of extent change in phenomenon,Range of mean intensity change in phenomenon,STD of mean intensity change in phenomenon,Range of minor axis change in phenomenon,STD of minor axis change in phenomenon,Range of major axis change in phenomenon,STD of major axis change in phenomenon
257,21.731205178559524,15.580380502095403,0.6971154609947412,0.6916090326944622,1.193736203950425,0.48778953713785334,0.7169588789059589,76,12.428219852833388,8.083652978231042,0.7595685487272325,0.7365383340947228,1.1012032641164855,0.5239447917749556,0.650427259410617,0.29571984435797666,0.5719066085251148,0.5188354018147292,1.0895878677592008,1.0649634392790086,0.9224845995893225,1.0741206030150754,0.9072030189557515,181,9.302985325726135,7.496727523864362,-0.06245308773249125,-0.044929301400260635,0.0925329398339394,-0.03615525463710223,-0.06653161949534192,520,60.90081177506847,11.971816051692047,0.9804880043247108,1.3568826658787307,1.910713287431943,0.9927375002051788,0.0002845147156672691,0.1965789240364947,0.6403846153846153,0.5609026224076881,1.976645262351978,16.265551408824034,12.412983391274361,12.22091228861627,1.015716592846919,0.26848249027237353,0.15789473684210525,0.2131886135572394,0.9033870695639182,0.5716774841963875,0.39806773572923937,5,477,185.57952473266008,0.3639747084392697,0.13189775833127942,0.42760942760942766,0.1560969778078506,213.76378186129227,76.58978234518032,14.326159852307423,5.747213091461124,59.124218793975345,22.61778598366634
230,27.894970547463775,14.46416842582547,0.8550640154535423,0.7011628089334729,1.2554786944114913,0.4389167655263074,0.5185224483823863,95,18.52979274481648,7.426457136393479,0.9161722746222579,0.8322333194395459,1.1464859405559653,0.589150020840681,0.4007846843549264,0.41304347826086957,0.6642700236333899,0.513438237011517,1.071466297334829,1.1869330615316607,0.9131862975129047,1.342281879194631,0.7729360331558226,135,9.365177802647295,7.037711289431991,-0.06110825916871565,-0.131070510506073,0.10899275385552598,-0.15023325531437365,-0.11773776402745983,979,59.43247156218826,44.78897571263614,0.6573204484287387,1.2542047101478349,2.1380254256308313,0.9891828849915034,0.0002670267918532531,0.7536111915818673,0.3319713993871297,0.78113465706542,0.48875030549187204,21.753131911619743,16.540467835732127,10.66751180706301,1.5505460068748746,0.7565217391304347,1.0,0.8782608695652174,0.9765743266352569,0.5554790116652889,0.03723298890261051,2,17,8.5,0.004166227424012181,0.0020831137120060905,0.0044973544973545,0.00224867724867725,20.96757164404221,10.483785822021105,0.023112369314150172,0.011556184657075086,1.9912463148150934,0.9956231574075467
100,12.099915432276187,11.14120489587031,0.39011257058546955,0.8668493572487193,1.5886056718968555,0.6631416362184879,0.9207671705003372,74,13.823157051783348,10.340016748564429,0.6636746520487679,0.7035391905702816,1.0921297212412442,0.5451845841123675,0.748021360809935,0.74,1.1424176581358958,0.928087836567582,1.7012388271742802,0.8116049053819853,0.6874769117103805,0.8221238938053097,0.8123892605808984,26,-1.72324161950716,0.8011881473058811,-0.2735620814632983,0.16331016667843767,0.49647595065561134,0.1179570521061204,-0.1727458096904022,898,53.55050004159891,35.52868513469447,0.748210588360345,1.3040463245925955,2.40315486753514,1.0487027468340158,0.00026140486257032335,0.6634613142191987,0.19376391982182628,0.4840864691071431,0.6046162857701114,32.813467215143966,16.606068538389852,16.691155262807303,0.994902286685509,1.0,1.0,1.0,0.6651370039051498,0.5422901429560697,0.2526827268285323,7,899,298.72299638867537,0.2526827268285323,0.08531386825759933,0.5530753968253967,0.18420189690305994,464.6781354051054,134.32796630876865,35.60983336260165,11.113188818656523,51.591545154703674,15.828220693939308
178,16.571024591354004,14.631036241777478,0.4695067481809273,0.6773599881908073,1.4212032925685314,0.3823380388691528,0.8829288835532402,133,14.68055367916454,13.055980150309146,0.4572496108587351,0.7287587928388465,1.365856521550867,0.45231671486849856,0.8893384020548845,0.7471910112359551,0.8859170776213907,0.8923482885668129,0.9738935864720121,1.075881075859415,0.9610564010743061,1.183028286189684,1.0072593825177063,45,1.890470912189464,1.5750560914683316,0.012257137322192191,-0.05139880464803914,0.0553467710176645,-0.06997867599934576,0.006409518501644285,1043,71.19668184918325,36.58181754438913,0.8579018994631443,1.2606347715698407,2.216415519833824,1.0172354811177626,0.00028924371509597225,0.5138135176282628,0.2981783317353787,0.43894711746144466,0.7568518529318733,13.158964710143394,10.943610046067457,11.33086414958399,0.9658230741800262,1.0,1.0,1.0,0.8126413582215182,0.46383467278989665,1.0,3,575,260.48203179660754,0.9735720914696466,0.45888124395223673,0.6,0.2707768851811786,242.905303030303,107.16426744782822,15.93621939474522,7.319441922077125,69.42273389617118,31.95881184621351
109,13.561510432488333,10.509001318997003,0.6320669527334873,1.2315369100466682,2.1035737363804854,0.8411429041248943,0.7749137805344563,50,12.080282483563037,5.706380211423001,0.8813995915312003,1.2006849246938505,2.160891821840444,0.9092081306085954,0.4723714217103245,0.45871559633027525,0.8907770667361045,0.5429992858700705,1.394471879473257,0.9749483875788598,1.0272479564032697,1.0809199318568996,0.6095793281473598,59,1.4812279489252962,4.8026211075740015,-0.24933263879771295,0.030851985352817746,-0.057318085459958645,-0.06806522648370106,-0.3025423588241318,428,38.637262277741264,20.419834291028575,0.8489326377944265,1.7141037069161857,2.9339694994816377,1.142779328857927,0.00036857182357064803,0.5285010657391308,0.37149532710280375,0.6636544983888126,0.7940995651244931,12.284110567859486,8.254351687543082,6.775249632630653,1.2183096026143219,1.0,1.0,1.0,0.5944381518185661,0.5842268323576735,0.15106736220557349,8,518,196.46612303397245,1.0,0.31313662696149613,0.625,0.24798161433461244,884.4088785046729,330.4899731705108,23.838577401918595,8.8021588239095,48.246343841650145,16.345500012447314
141,17.091794602483027,10.736039286495986,0.7781003679934412,0.8066660653794129,1.6120053773618201,0.5447270375705904,0.6281399663518246,40,8.880299214428623,6.29922898950486,0.7048576991814574,0.6947686315569573,1.350445421952142,0.49412087228480484,0.7093487322217628,0.28368794326241137,0.5195650556869277,0.5867367677601703,0.9058698956782897,0.8612840695488723,0.837742504409171,0.907098121085595,1.1292845069890884,101,8.211495388054404,4.436810296991126,0.07324266881198382,0.11189743382245554,0.26155995540967814,0.05060616528578554,0.0812087658699382,902,45.795007731644176,41.57276584954151,0.4194006047041996,1.3284398909499224,2.3284522117448514,1.041122344250262,0.0002590328060820483,0.9078012628178876,0.2006651884700665,0.5671381031117292,0.40976990411593506,12.483400156823402,6.885516667823686,9.183184037136417,0.7497962188255121,1.0,1.0,1.0,0.8099045527063427,0.5184662995983751,0.01707434199950708,3,287,125.01822089421827,0.11374389805567597,0.052755993560249834,0.1255220969506684,0.055278605911851283,40.89998466022416,16.697426827722392,3.487981884141673,1.4577987224614977,39.53685451045047,18.597375109073965
128,18.820292762502046,9.774743156278484,0.8545479332231871,1.1909580111782736,1.8747040174695466,0.8004354231892447,0.5193725347224083,21,5.876078411331026,4.982741371392281,0.5300433631296454,1.3056583403178945,1.4401819305953854,1.1531084743087163,0.8479705379329019,0.1640625,0.31222035095217276,0.5097567569529212,0.6202617109264145,1.0963092972741686,0.7682182985553773,1.4406015037593984,1.6326826723444685,107,12.94421435117102,4.792001784886203,0.3245045700935417,-0.11470032913962092,0.4345220868741613,-0.35267305111947167,0.3285980032104936,561,41.03722529558593,23.934869170164934,0.8122943225063309,1.568236793903161,2.4644985398195165,1.141071851403615,0.00022256247362432098,0.5832477463513945,0.26559714795008915,0.6018041179916099,0.6165684225283389,10.534547659811228,0.7045466402760721,11.183799980624805,0.06299707089689127,1.0,1.0,1.0,0.8263708258758674,0.5563131313131313,0.08501856121369111,12,87,29.635283025474887,1.0,0.3428559292168225,0.75,0.22668832750385493,525.6022727272725,173.52183121599307,7.516584952196345,2.7641371782044524,20.20273810204182,6.898673342957676
86,13.058114859146952,10.334872772416041,0.6112311605049423,1.1782809787338124,2.214493414440187,0.5519698491599488,0.791452126428239,48,9.96576225566421,7.634186589663682,0.6427912220546362,1.152404915876176,1.5777438825661283,1.023970210369709,0.7660414119677261,0.5581395348837209,0.7631853727097054,0.7386822032332572,1.0516335939477004,0.9780391406424612,0.7124626663046429,1.855119825708061,0.9678935546295271,38,3.092352603482743,2.700686182752359,-0.03156006154969393,0.02587606285763644,0.6367495318740588,-0.4720003612097602,-0.025410714460512906,314,24.812915930837438,22.853180126608404,0.3895164033415766,1.933292339168763,2.462218444782125,1.2698914176751765,0.00031466690747317344,0.9210195283097107,0.4267515923566879,0.9278988885863728,0.7862826644926321,9.756139183173984,0.7999874730184064,10.45358389816971,0.07652757951830033,1.0,1.0,1.0,0.1433461447565802,0.785183111297761,0.6104835966584234,14,680,208.26508814195313,0.9774912447698941,0.2521438053851757,0.7612903225806451,0.15683512154812282,1253.3248407643314,473.92981503751804,34.81103887308387,10.760807040969151,40.436720134830374,13.050974855413486
125,23.302521942746765,7.971611073541259,0.9396663899757974,1.2712182658978208,2.223035939518456,0.8734712641477888,0.34209220328714396,102,17.886860966917954,12.622648467990228,0.7085168563964434,0.9216426311629952,1.5840827525066796,0.6812967287168893,0.7056938884545492,0.816,0.7675933536664039,1.5834501146056066,0.7540089375918748,0.7250073853462674,0.7125763125763125,0.7799875699192045,2.062876270413584,23,5.415660975828811,-4.651037394448969,0.23114953357935408,0.34957563473482567,0.6389531870117762,0.19217453543089946,0.3636016851674052,172,21.812525809602512,14.421120639866679,0.7502630663266282,1.7204336279690087,2.223035939518456,1.1177609278311356,0.00030315888999664966,0.6611394189625706,1.319767441860465,1.8883362371327004,1.428062357692188,15.67223365676978,8.82349308793988,8.32991148869274,1.0592541229180095,0.92,0.4215686274509804,0.6707843137254902,0.8088930341878595,0.7739117471675611,0.2497369336733718,14,1022,306.1461319070235,1.0,0.24037152802170247,0.6210526315789473,0.20738728714496807,1339.6686046511627,350.81087180872976,38.93145920854443,12.978453212164872,58.58181815048046,17.64022069516691
94,11.933251157937516,10.948269542818519,0.39783017701267975,1.0192473689543426,1.6513831581643847,0.7079241425131382,0.9174590727972882,27,9.308820311005059,4.051305935242531,0.9003282310742593,0.8142679300322841,0.8669266759200964,0.7692819666079395,0.4352115305580668,0.2872340425531915,0.7800741128969877,0.37004075570097483,2.2630968767499096,0.7988913730213018,0.5249700359568518,1.0866728797763279,0.4743661526297058,67,2.624430846932457,6.896963607575988,-0.5024980540615795,0.2049794389220585,0.7844564822442883,-0.06135782409480128,-0.48224754223922145,344,27.750981835447615,24.401083750223528,0.4762919059608437,1.7495092632582305,2.7017235448194787,1.1994464968209553,0.0003242256757083205,0.8792872228778188,0.35174418604651164,0.7654529700930831,0.6147093969924039,21.101763321216822,9.931397666427342,16.31130178190417,0.6088660365198613,1.0,0.0,0.5,0.2865439153856584,0.642562096386459,0.448147978488705,9,554,202.4021177852411,0.9868979491798848,0.31032045611289893,0.6388888888888888,0.18484746771259694,992.8632132739783,364.27204988777044,32.83276870816617,12.262437346177675,34.753235840462615,12.739131646957986
