label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,244.7421875,167.77213541666666,229,153,263,185
2,300.4455611390285,237.70770519262982,279,214,323,262
3,315.18876080691643,1255.2247838616715,300,1242,332,1270
4,329.2769230769231,1006.1067873303167,311,988,352,1027
5,375.20740103270225,1104.5740103270223,355,1088,400,1126
6,392.7620320855615,1237.8992869875224,375,1219,414,1259
7,444.3437204910293,1148.4796978281397,426,1131,465,1168
8,462.852427184466,1190.8281553398058,445,1174,482,1209
9,469.7778723404255,1263.004255319149,452,1243,490,1285
10,491.53994732221247,336.1650570676032,470,321,517,354
11,698.580310880829,753.9067357512953,679,741,719,767
12,709.7739130434783,555.613768115942,691,536,734,581
13,750.5256290773532,1328.950605778192,734,1310,770,1351
14,845.8738379814077,1145.9787516600265,831,1129,861,1164
15,878.9524528301887,917.433962264151,849,903,910,933
16,900.3293622985284,834.1969166082691,869,820,932,849
17,949.814606741573,427.5923845193508,923,408,978,447
18,947.5412844036697,1275.9960681520315,925,1253,971,1301
19,972.2133213321332,649.3078307830783,952,633,996,668
20,994.7680221811461,711.5212569316081,976,694,1017,731
21,1000.7744270205067,476.27503015681543,981,462,1021,491
