label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,71.86672967863895,945.4706994328923,55,925,88,967
2,342.3867469879518,747.4975903614458,327,729,359,766
3,456.6099537037037,331.6134259259259,441,315,475,351
4,464.3097679438748,1239.3939557474366,443,1211,485,1267
5,558.7867575462512,1085.1304771178188,541,1065,579,1108
6,714.081903276131,545.865054602184,690,528,739,567
7,708.1957013574661,1036.173076923077,692,1019,726,1055
8,730.373417721519,1379.7721518987341,715,1366,748,1392
9,837.384,921.2578823529411,806,900,868,945
10,837.9293333333334,705.444,819,694,858,719
11,877.65234375,366.12109375,863,348,894,384
12,902.6855241264559,837.5757071547421,874,820,936,859
13,979.4709956709956,199.38008658008658,960,181,1002,220
14,1015.714867617108,244.27189409368634,997,228,1038,264
