label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,16.962962962962962,31.329475308641975,0,11,41,55
2,45.51551551551552,907.8148148148148,28,891,67,927
3,75.20302760463045,1324.2181656277828,55,1308,99,1344
4,121.06490384615384,629.3798076923077,107,612,137,650
5,142.80313199105146,1384.4026845637584,125,1375,160,1392
6,188.22408687068113,1335.0572556762093,170,1318,210,1355
7,279.31643356643355,1087.9637237762238,259,1051,303,1126
8,302.75645756457567,1196.9643296432964,284,1182,323,1214
9,335.78561354019746,1146.693935119887,319,1134,354,1161
10,435.4982415005862,383.45603751465416,418,365,453,402
11,476.4248098303101,1239.390871854886,458,1213,499,1270
12,559.5085803432137,220.73400936037442,535,204,586,237
13,595.6629353233831,470.7276119402985,579,456,615,488
14,615.9922580645161,678.8012903225806,603,660,629,699
15,646.0327868852459,666.7755359394704,633,648,660,687
16,746.133430373605,817.1052886948083,718,789,774,847
17,846.9894117647059,1121.3082352941176,830,1105,865,1139
18,846.1598676957001,855.2932745314223,833,833,861,879
19,911.8011404133998,833.9230220955096,881,819,943,851
20,912.8943089430894,1107.0634146341463,899,1093,928,1122
21,944.8946322067594,616.1888667992048,929,597,961,638
22,988.1215053763441,266.11075268817206,971,250,1008,285
23,1012.7404351087772,789.7516879219805,994,769,1034,814
