label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,51.29266136162688,1030.367816091954,31,1014,75,1050
2,55.55555555555556,1283.9269005847952,38,1267,76,1304
3,72.72504091653028,1122.2880523731587,52,1104,96,1143
4,156.72262026612077,1255.048106448311,143,1233,172,1279
5,165.9488084730803,1330.4210061782878,147,1311,187,1352
6,258.4479073909172,1250.7649154051646,244,1225,275,1276
7,315.55574762316337,1136.4883318928262,298,1117,337,1158
8,326.71462450592884,1046.301976284585,306,1026,348,1066
9,451.6848906560636,1199.1809145129225,434,1182,471,1218
10,475.49830047586676,1143.0489462950375,452,1125,504,1165
11,504.2589978828511,1187.804516584333,477,1167,533,1211
12,498.52389705882354,393.8648897058824,480,376,521,415
13,693.4942418426103,1379.7543186180421,670,1363,718,1392
14,734.3366336633663,534.3025302530253,716,503,756,568
15,738.4917776037588,671.8206734534065,717,655,764,692
16,756.1210605302651,1282.4897448724362,733,1256,782,1310
17,756.607294317218,1104.1806615776081,736,1086,779,1125
18,766.3766902768834,829.5563425627818,740,808,796,853
19,770.034188034188,702.3015873015873,750,689,791,716
20,851.3424836601307,593.6039215686275,837,576,865,613
21,899.116485686081,838.5799605133268,868,821,935,861
22,911.974358974359,926.0410256410256,884,899,936,962
23,924.5720164609054,1101.8251028806585,900,1078,948,1122
24,945.8697112155809,641.8717259905977,926,619,969,667
25,951.2617627567926,737.0099403578529,930,712,976,759
