label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,19.1160621761658,1307.099481865285,4,1286,33,1329
2,150.74441465594282,939.521000893655,131,922,173,960
3,186.35960591133005,336.89778325123154,167,324,207,350
4,208.82743029389601,265.5282592313489,191,243,230,293
5,303.5817344589409,989.6803530314659,268,959,341,1022
6,393.29967159277504,402.8185550082102,372,387,419,423
7,394.0678077682686,1309.0829493087558,373,1286,417,1331
8,405.3542188805347,1221.2748538011697,386,1202,427,1242
9,439.7434482758621,1014.251724137931,418,993,463,1038
10,494.91208053691275,324.2442953020134,473,300,522,348
11,507.33950120675786,1227.2679002413515,489,1204,527,1251
12,505.3568677792041,1130.620025673941,491,1112,520,1150
13,725.6838235294117,797.8059640522875,680,770,770,827
14,727.0696416497633,546.7207572684246,707,522,748,573
15,731.0934343434343,995.10101010101,714,980,750,1012
16,842.7505720823799,578.0366132723112,826,562,861,595
17,860.6595932802829,704.0397877984085,835,691,888,718
18,897.7236842105264,840.9127680311891,864,823,936,862
19,911.5307346326837,919.8530734632684,877,896,943,942
20,930.9940546967896,1343.807372175981,912,1330,951,1359
21,1017.8833819241983,63.648202137998055,996,49,1040,82
