label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,17.58201581027668,1337.6353754940712,0,1321,38,1358
2,61.54385964912281,785.9582289055974,42,766,84,810
3,126.84699453551913,703.6786885245901,108,685,146,722
4,185.3356401384083,403.81891580161476,170,388,205,423
5,214.14719626168224,420.4707943925234,199,401,231,442
6,230.83762597984324,767.7793952967526,216,748,247,789
7,292.640350877193,1015.0565302144249,275,998,313,1035
8,308.5936883629191,1297.1065088757396,290,1280,330,1317
9,330.32426303854874,1345.250566893424,310,1329,351,1361
10,341.12345679012344,1057.4156378600824,323,1038,362,1080
11,428.3509075194468,1167.961106309421,410,1150,449,1189
12,443.1115577889447,719.8844221105528,425,704,464,740
13,482.68774094063224,1232.888203546646,462,1214,507,1255
14,557.5531914893617,350.67848699763596,542,335,576,369
15,604.8252184769038,1036.960049937578,590,1018,620,1056
16,646.7738419618529,1124.1566757493188,634,1106,661,1143
17,653.9381642512077,387.84444444444443,638,368,674,411
18,682.4950794852384,1227.1461014383044,663,1205,704,1252
19,711.6915662650603,1260.3951807228916,695,1244,730,1279
20,718.152561247216,388.39643652561244,702,372,738,407
21,755.2854525467204,817.700256504214,724,783,788,849
22,816.7608142493639,961.6590330788804,793,940,842,985
23,839.0565870910699,475.2705570291777,821,457,860,496
24,877.8453531598514,711.9591078066915,848,698,909,725
25,902.0258358662614,839.871833839919,868,823,941,860
26,909.2515723270441,583.5402515723271,892,554,931,609
27,961.6666666666666,1014.3652849740932,943,995,983,1036
28,992.0834008097166,189.61295546558705,969,169,1018,213
29,1018.2097902097902,609.1447552447553,999,586,1039,635
