label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,195.77171215880892,251.18238213399505,182,233,211,271
2,248.818856718634,1129.8381588715665,227,1110,273,1150
3,326.7687074829932,1004.2136054421769,305,982,349,1028
4,411.52822240943556,1221.0084245998314,392,1202,432,1242
5,499.0746561886051,105.79567779960708,475,85,529,131
6,519.986374407583,1237.5171800947867,495,1212,543,1267
7,531.3196902654868,1149.3030973451328,520,1127,544,1173
8,578.5675934803452,276.92521572387346,560,259,601,299
9,666.9854251012146,913.4016194331983,647,895,690,934
10,671.9946751863685,849.0575079872204,655,832,690,866
11,691.3112582781457,261.9842715231788,670,244,716,283
12,711.8295454545455,1112.7130681818182,695,1100,730,1127
13,736.3489813994686,791.3706820194863,703,750,776,830
14,728.7778576563624,547.5190510424155,709,524,749,574
15,869.6890487609912,704.8808952837729,841,691,900,720
16,900.119786614937,840.5882638215325,866,823,939,861
17,914.3671157379057,929.7985303123087,882,893,949,971
18,930.2032598274209,539.8638542665389,911,523,953,560
19,972.0640668523677,401.83565459610026,951,385,993,418
20,1007.9919491525424,753.246186440678,977,723,1040,786
21,992.873820754717,563.4740566037735,980,544,1008,585
22,1021.6203931203931,61.06019656019656,1003,47,1040,77
23,1021.9828674481515,996.4256086564473,1003,979,1040,1017
