label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,101.81787234042554,636.108085106383,83,616,122,659
2,129.01368523949168,1306.0185728250244,111,1288,149,1326
3,134.91917973462003,320.90832328106154,119,305,153,340
4,284.7052186177715,1108.4887165021157,263,1087,310,1133
5,285.4322789943228,1302.4460665044608,264,1286,310,1322
6,289.0855991943605,260.8076535750252,271,244,310,281
7,312.60978147762745,1266.0135275754421,296,1249,332,1286
8,327.2835820895522,1017.4311136624569,304,993,355,1041
9,390.60043988269797,1242.474340175953,366,1222,416,1262
10,463.2960893854749,1194.1053471667997,444,1174,484,1215
11,468.66265060240966,1310.2029657089897,451,1290,485,1333
12,540.8179043743642,388.1973550356053,525,369,559,410
13,692.2127351664254,743.0781476121563,675,732,711,756
14,710.3906510851419,545.6051752921536,690,528,732,565
15,750.1642675698561,1153.2286198137172,732,1134,771,1175
16,833.8394366197183,1069.0647887323944,818,1055,851,1084
17,846.6182873730044,1145.978955007257,827,1124,869,1170
18,869.2886762360447,923.2716640085061,841,904,904,947
19,883.055449330784,643.142447418738,865,625,905,665
20,898.8794402583424,838.6345532831001,869,821,932,860
21,1026.988866396761,1047.8238866396762,1012,1026,1040,1070
