label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,74.44853556485356,168.88117154811715,54,151,99,192
2,205.25988700564972,1252.1450094161958,189,1233,225,1276
3,318.99889258028793,1001.8416389811739,302,986,339,1021
4,341.87296416938113,70.1172638436482,323,50,366,96
5,388.2916307161346,1240.2657463330456,369,1221,409,1261
6,396.7255859375,1002.5341796875,379,986,417,1023
7,399.44279835390944,1179.4757201646091,380,1160,423,1202
8,458.39928698752226,1198.079322638146,440,1180,478,1217
9,719.2091388400703,555.6379613356767,702,536,740,578
10,827.3621958121109,700.5166949632145,799,681,859,720
11,826.5845942228335,1147.1801925722145,810,1133,844,1163
12,845.593164277839,634.7596471885337,829,617,866,656
13,877.2689655172413,918.2,848,904,907,933
14,897.0658807212205,834.9805825242719,866,821,929,851
15,1009.3272727272728,720.0113636363636,992,704,1029,737
