label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,11.075036075036076,273.965367965368,0,259,28,294
2,47.53655913978495,507.10752688172045,31,487,65,528
3,79.07982583454282,316.8577648766328,62,304,97,331
4,114.24122807017544,839.7236842105264,98,819,135,864
5,244.52527254707633,731.8889990089198,231,708,259,756
6,250.40389972144845,128.23259052924791,236,113,267,146
7,297.4908424908425,672.4203296703297,280,648,316,698
8,295.7915543575921,974.88948787062,280,955,315,999
9,302.3068181818182,1274.8564049586778,286,1256,320,1295
10,349.544099378882,205.29192546583852,337,187,365,226
11,433.9854889589905,1111.5451104100946,411,1090,461,1138
12,471.3990482664854,899.3990482664854,445,882,500,922
13,472.32100591715977,1035.1183431952663,454,1005,490,1060
14,491.1418786692759,1308.1751467710371,474,1289,510,1330
15,520.7979797979798,1010.010606060606,497,982,546,1038
16,522.6012084592145,884.2220543806646,507,870,539,899
17,570.8961813842482,1021.8341288782816,551,1009,592,1036
18,571.5263157894736,884.5397536394177,554,868,591,903
19,577.595818815331,1359.4773519163764,558,1343,598,1377
20,770.3088578088579,497.460372960373,752,483,791,514
21,787.1302957633893,1162.7058353317345,766,1144,809,1184
22,815.5150034891835,961.2595952547103,794,941,841,985
23,892.7405149051491,1290.131436314363,871,1268,915,1313
24,961.2700186219739,741.4646182495344,942,724,983,762
25,992.7715458276334,1065.4404924760602,978,1051,1010,1082
26,1013.8771653543307,1382.184251968504,995,1370,1034,1392
27,1026.6128550074739,1103.9895366218236,1012,1089,1040,1119
