label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,260.7889908256881,770.2454128440367,247,753,278,791
2,688.7340339531123,1165.4866612772837,665,1146,714,1186
3,799.2870296236989,779.4287429943955,765,760,841,802
4,852.2807399347116,636.0729053318825,831,623,876,649
5,856.1082969432315,175.74410480349346,841,152,871,202
6,900.0078835657974,618.0818677986658,878,594,925,642
7,929.304794520548,680.7919520547945,903,667,957,695
8,952.623784592371,736.1847419596111,932,716,975,759
9,962.0422343324251,1017.7983651226158,945,1005,981,1033
10,1012.7195817490494,717.5665399239543,1000,692,1027,744
