label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,49.345654345654346,422.16683316683316,27,409,74,438
2,255.31149097815765,768.7302943969611,239,750,276,791
3,300.9566326530612,659.4617346938776,283,633,320,687
4,407.6115107913669,1078.7841726618706,393,1063,423,1096
5,513.3708851499634,910.1821506949525,495,888,535,932
6,555.691504178273,1060.8140668523677,538,1037,578,1087
7,622.6490438695163,1208.1147356580427,598,1187,653,1235
8,632.015243902439,240.0,616,228,649,254
9,707.609640831758,1011.3412098298677,690,993,728,1031
10,765.5534308211473,987.5658042744657,748,969,785,1005
11,839.6050888811433,964.3945625653538,799,932,887,998
12,893.8020911127708,887.37714712472,870,868,920,909
13,928.4481865284974,755.9080310880829,914,737,943,775
14,1022.3056042031524,750.7136602451839,1006,730,1040,775
