label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,11.998251748251748,479.7867132867133,0,468,28,492
2,319.0431654676259,728.9948612538541,297,714,343,746
3,401.32614555256066,1286.7601078167115,386,1272,419,1304
4,574.0602928509905,1074.8630490956073,553,1058,598,1095
5,694.7362978283351,151.07342295760083,679,133,713,173
6,712.7016029593095,1314.3329223181258,697,1299,730,1332
7,827.9539530842745,907.5308427454388,810,889,849,929
8,875.5473833097595,486.41584158415844,853,465,902,511
9,897.5209444021325,799.993145468393,867,786,929,815
10,927.9479940564636,661.5549777117385,907,642,951,684
11,973.9146496815287,1381.6229299363058,951,1369,996,1392
12,973.8302222222222,974.6373333333333,956,956,994,995
13,995.7972602739726,204.05068493150685,981,189,1013,221
14,1021.9610983981694,703.2551487414188,1005,688,1040,721
