label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,55.3989847715736,423.6710659898477,32,412,80,437
2,52.94065934065934,503.3450549450549,33,485,72,521
3,86.3904576436222,328.6124634858812,66,313,110,346
4,128.89494163424123,308.9118028534371,112,294,147,325
5,133.89048473967685,589.0044883303411,113,572,157,608
6,172.2101341281669,1067.7228017883756,149,1050,197,1088
7,249.0124183006536,723.1176470588235,231,694,267,755
8,276.0081967213115,1101.654713114754,259,1083,296,1124
9,304.0801131008483,1257.396795475966,280,1229,330,1289
10,304.3762057877814,650.6838156484458,292,629,318,674
11,350.9044038668099,197.49409237379163,336,178,369,220
12,420.7790449037776,898.2751247327157,396,880,449,918
13,444.0719424460432,1083.5725419664268,423,1045,463,1117
14,459.1513108614232,1153.0644194756555,436,1135,487,1173
15,491.5209953343701,1008.4992223950234,478,993,505,1025
16,494.56377799415776,1307.2921129503409,478,1289,514,1329
17,517.2963813900058,891.0229753015508,488,862,548,920
18,512.5979081929111,1239.0621731551423,488,1214,537,1269
19,546.6147540983607,982.0222482435597,527,954,568,1011
20,574.1030850263356,1367.5861550037623,552,1348,597,1387
21,717.1091954022988,192.3132183908046,699,174,738,212
22,722.6374935266701,990.8814085965821,701,964,752,1023
23,783.4583333333334,898.883064516129,765,886,803,913
24,838.845390070922,1222.868085106383,823,1208,856,1239
25,865.978021978022,1297.3235653235654,845,1286,888,1310
26,873.7846153846153,923.6823529411764,856,906,894,944
27,877.9120879120879,527.2060439560439,863,513,895,544
28,942.661081857348,1232.1689803733843,921,1199,964,1273
29,957.825974025974,875.2562770562771,937,857,981,896
30,965.3987587276958,746.3475562451513,945,727,989,768
31,1007.2691771269177,1134.620641562064,992,1119,1024,1152
