label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,15.489340101522842,863.1776649746192,0,846,35,884
2,55.06501950585176,419.3732119635891,36,408,75,432
3,240.68274582560298,1085.3423005565862,223,1067,261,1106
4,255.3813481071099,761.1412742382272,242,737,270,787
5,313.01079136690646,327.5071942446043,298,311,331,347
6,347.92883895131087,123.28464419475655,333,107,366,142
7,565.2142214221423,998.4914491449144,546,981,588,1018
8,611.5419847328244,1199.0916030534352,588,1179,635,1221
9,723.4008313539192,1154.7571258907362,691,1127,757,1184
10,732.5167701863354,907.4621118012423,719,888,746,928
11,751.6714876033058,666.3584710743802,733,649,773,685
12,771.8873002523129,1104.367535744323,749,1086,795,1124
13,798.0028301886792,1285.1537735849056,780,1267,818,1305
14,844.2684501845018,643.6051660516605,824,627,868,664
15,871.157443491816,1220.2556508183943,852,1199,894,1243
16,889.4041252864782,577.1413292589763,870,557,912,599
17,922.8099730458221,1372.5822102425875,906,1357,941,1389
18,939.8418918918919,702.6810810810811,923,687,957,719
19,944.7571592210768,582.7434135166094,933,561,958,605
20,964.1209150326797,751.648366013072,939,733,993,774
21,1024.449152542373,807.3003766478342,1006,787,1040,828
