label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,13.891640866873065,293.9721362229102,0,283,32,307
2,48.34469403563129,425.32765298218436,18,413,80,438
3,53.48539325842697,507.97865168539323,32,492,76,525
4,118.83682634730539,1161.052395209581,104,1148,136,1176
5,259.67134092900966,743.6564417177914,242,726,281,764
6,300.75897435897434,250.10256410256412,282,237,321,264
7,303.86382978723407,657.3425531914894,290,635,319,681
8,330.0792207792208,288.1350649350649,315,273,348,306
9,336.15859375,1301.72421875,316,1281,357,1325
10,349.1984126984127,226.8637566137566,333,213,368,243
11,363.7944572748268,855.9745958429561,348,840,383,875
12,410.1361019736842,1135.8684210526317,381,1110,446,1164
13,445.9018492176387,756.972972972973,430,742,463,773
14,462.14495114006513,978.4039087947883,442,960,486,1001
15,686.0167151162791,1099.4200581395348,658,1082,716,1117
16,677.106418918919,1379.4594594594594,665,1365,692,1392
17,733.2049934296978,967.5834428383706,720,949,748,987
18,795.2868318122555,1169.8023840566213,752,1121,833,1228
19,778.5693659761456,1102.2197112366605,755,1083,803,1124
20,808.2737588652483,866.9191489361702,791,855,827,881
21,824.133018230925,1350.1593517893316,802,1329,846,1372
22,878.6997598078462,1141.8823058446758,856,1120,902,1164
23,913.9166666666666,112.23220064724919,895,93,938,137
24,957.8632034632035,1215.5012987012988,940,1196,978,1237
25,986.0092201306185,731.1302343449865,957,704,1017,761
26,1000.5021231422505,1181.339702760085,985,1160,1019,1202
