label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,45.870619946091644,159.26774483378256,29,139,64,181
2,204.6888888888889,28.57124183006536,191,12,221,48
3,258.8167330677291,760.9569721115538,243,740,279,787
4,427.9762741652021,1041.9472759226715,413,1019,447,1065
5,461.3091216216216,1069.3116554054054,442,1051,484,1090
6,544.0856102003643,502.1329690346084,526,484,565,523
7,560.9338235294117,988.0420168067227,538,976,585,1001
8,610.6958151155528,1206.894440974391,587,1183,638,1235
9,706.4110824742268,1163.5541237113403,689,1147,724,1180
10,748.8515358361775,722.481228668942,728,701,771,744
11,792.6634615384615,1095.5796703296703,774,1084,812,1108
12,820.7843822843823,573.0804195804196,804,557,840,592
13,960.0548780487804,748.9824695121952,931,735,990,765
14,944.7206085753803,587.8603042876902,933,570,958,607
