label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,261.21647058823527,764.3482352941177,244,743,281,789
2,508.97883959044367,886.4573378839591,488,864,532,911
3,590.1858093126385,986.6270509977827,545,968,634,1006
4,566.9380591878871,1084.6662078458362,548,1062,587,1109
5,594.0437665782493,457.38992042440316,579,440,611,473
6,626.614010007148,1186.242315939957,602,1167,652,1206
7,653.4954367666232,1238.0808344198174,641,1221,668,1257
8,670.1844660194175,1034.4809061488672,648,1012,695,1060
9,719.3930399181166,1146.539406345957,699,1132,742,1163
10,733.5834564254062,995.3500738552437,718,982,751,1009
11,790.1083094555873,495.7696275071633,770,468,812,524
12,896.6848989298454,1344.781212841855,878,1331,917,1359
13,902.3238636363636,1306.4764610389611,883,1285,924,1329
14,906.9894907033145,379.2805173807599,889,357,927,402
15,914.0248226950355,1056.9636524822695,895,1039,935,1077
16,938.1305555555556,760.36875,916,736,962,786
17,942.9613601236476,1380.9443585780525,926,1369,960,1392
18,1002.4323748668796,1280.500532481363,982,1262,1022,1296
19,1023.3103896103896,665.1876623376623,1002,639,1040,692
