label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,46.74193548387097,424.95,18,412,77,438
2,63.64783759929391,510.23654015887024,23,486,103,534
3,100.01750547045953,21.304157549234137,85,0,115,43
4,125.85834738617201,1233.6964586846543,104,1217,150,1252
5,260.3845258871437,728.9168121000582,240,700,282,755
6,301.67261904761904,662.375,285,636,319,690
7,313.19169510807734,806.1410693970421,292,780,336,834
8,348.94879369768586,1283.0393894633185,323,1251,374,1315
9,346.3325917686318,224.33481646273637,329,209,367,243
10,357.2287804878049,1042.870243902439,330,1013,387,1074
11,405.66744366744365,1140.1181041181042,389,1114,422,1167
12,442.4755395683453,849.494964028777,422,829,466,872
13,445.4105423213381,993.9954384186518,424,963,471,1024
14,460.17994858611826,1254.0064267352186,447,1235,475,1274
15,469.93891102257635,1207.6308100929614,453,1194,488,1221
16,497.5433376455369,216.11642949547218,481,199,515,234
17,555.3006941907198,940.7409572524662,523,905,588,977
18,609.9859550561798,209.25280898876406,591,191,632,231
19,631.6619545175168,1222.778733866011,610,1201,656,1246
20,664.1396210873147,1105.9905271828666,636,1067,698,1142
21,674.8660826032541,729.5444305381727,658,714,693,746
22,676.6145124716553,1382.6734693877552,664,1371,692,1392
23,720.3260590500641,567.1014120667522,698,543,744,593
24,790.3440320962889,1163.383149448345,772,1146,811,1182
25,823.3814432989691,1191.6460481099657,806,1161,847,1217
26,829.9454203262234,1259.0595984943538,807,1235,859,1283
27,841.3802698145025,954.7824620573356,819,938,865,973
28,851.9338046272494,1134.780205655527,819,1096,882,1180
29,884.8627737226277,1099.0029197080291,868,1086,902,1113
30,905.6434210526315,102.27631578947368,892,86,922,121
31,936.949846468782,1267.85670419652,918,1251,955,1288
32,965.715162138475,733.1858019281332,945,716,989,753
33,1008.6605384110309,1192.0623768877217,981,1169,1039,1215
