label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,309.672131147541,732.8779599271403,285,718,336,750
2,401.6075471698113,1287.6792452830189,386,1272,419,1305
3,575.9171122994652,1077.052807486631,553,1058,600,1098
4,648.3449477351917,63.88501742160279,631,48,669,83
5,697.2381432896065,152.196770938446,681,134,716,173
6,713.361797752809,1312.4157303370787,697,1296,733,1332
7,801.4933920704846,1085.0954478707783,788,1068,815,1103
8,821.7059270516718,902.5205167173252,802,883,844,926
9,851.707182320442,618.1270718232045,834,604,870,632
10,885.0795902285264,485.24192277383764,862,468,908,504
11,892.3270531400966,804.9381642512077,862,785,926,826
12,928.0897338403042,661.4897338403042,907,642,952,683
13,969.125,966.070796460177,953,949,987,986
14,976.8425787106447,1381.3268365817091,958,1368,995,1392
15,998.5454545454545,203.6969696969697,983,189,1016,221
16,1019.6633813495072,700.7611827141774,999,681,1040,722
