label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,52.36613756613757,420.2878306878307,30,408,76,434
2,78.31270010672358,217.46531483457844,62,201,98,238
3,216.21528525296017,183.52637244348762,196,169,239,200
4,258.32884479092843,759.318214032601,241,736,280,787
5,295.23709369024857,668.8652007648184,277,646,315,693
6,355.8919270833333,1301.2725694444443,326,1269,381,1337
7,469.46492985971946,355.2134268537074,448,339,492,372
8,482.44734473447346,130.7200720072007,462,114,505,149
9,522.979977753059,904.1879866518353,509,882,537,927
10,611.3296221322537,1201.5630904183536,579,1158,640,1246
11,610.9467849223947,85.2209903917221,586,68,638,104
12,601.9348066298343,1010.0596685082872,589,988,616,1033
13,687.1955150665732,1156.427470217239,666,1135,711,1180
14,726.816077953715,1246.9866017052375,708,1232,745,1264
15,741.4623493975904,1146.4977409638554,721,1126,764,1168
16,761.3483642793988,1343.338638373121,747,1317,777,1371
17,782.6028681742968,700.388306674021,754,682,817,724
18,769.9213836477987,1105.1588050314465,755,1092,786,1119
19,836.8017535314175,321.2182172430589,810,296,866,348
20,837.5255813953488,780.3503875968993,822,767,854,794
21,876.5502136752136,1227.0128205128206,861,1209,897,1247
22,920.4015748031496,1377.3496062992126,907,1363,934,1392
23,954.4525059665871,582.4940334128878,932,555,979,611
24,980.2068385650224,748.7561659192825,950,730,1015,768
25,1016.2697636511817,492.0472697636512,998,473,1039,513
