label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,45.72380952380952,509.74,23,491,69,529
2,51.23737821080602,424.77590788308237,25,413,79,438
3,75.04252400548697,1043.0212620027435,56,1020,96,1068
4,237.23336968375136,322.81897491821155,219,307,258,341
5,251.2269909394373,707.7644253695756,228,676,274,740
6,295.5830078125,1267.8740234375,280,1248,315,1291
7,305.9671848013817,657.4499136442141,290,632,323,685
8,350.5063113604488,208.83730715287518,338,193,365,227
9,411.5858585858586,1137.939393939394,391,1115,437,1165
10,412.0544783010157,1274.1939058171745,396,1252,428,1297
11,417.2667638483965,893.7259475218659,401,881,435,907
12,436.64807930607185,1369.270136307311,420,1354,456,1385
13,457.46424815983175,834.9411146161934,432,811,490,859
14,491.568608094768,24.079960513326753,475,5,512,46
15,497.7548872180451,1307.9842105263158,477,1287,520,1329
16,514.129883843717,173.73812038014785,498,152,532,197
17,545.6077071290944,910.4693641618497,515,879,583,951
18,562.054128440367,170.69266055045873,544,152,584,192
19,617.7722772277227,926.5709570957096,594,907,643,950
20,638.9342783505155,99.24613402061856,623,84,657,117
21,660.0340356564019,829.2536466774717,633,815,689,845
22,653.9681415929203,1076.9070796460178,635,1059,673,1095
23,672.9480354879595,620.2370088719898,659,602,688,640
24,710.1152460984393,1261.5444177671068,687,1236,735,1288
25,773.4054487179487,746.2027243589744,754,726,796,767
26,791.6686686686687,956.564064064064,767,930,818,986
27,815.7652777777778,1335.3097222222223,803,1317,830,1354
28,834.6197368421052,1209.8151315789473,810,1190,860,1231
29,842.4618441971384,968.7472178060414,820,951,868,987
30,881.8667563930013,1187.2611036339165,868,1169,896,1206
31,921.8302658486707,1090.1370143149284,903,1074,942,1107
32,961.2274031563845,745.9727403156385,940,726,987,767
33,967.4861924686193,634.4485355648535,948,616,990,655
34,973.3184979137691,814.3769123783032,958,800,990,830
35,999.0124555160143,1202.1316725978647,980,1182,1019,1224
36,1024.551552795031,1375.351552795031,1008,1357,1040,1392
