label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,16.806083650190114,506.8656527249683,0,495,38,519
2,38.97915057915058,1229.9243243243243,17,1210,62,1252
3,48.05952380952381,421.38860544217687,21,409,76,436
4,90.59537572254335,26.954720616570327,73,10,112,48
5,150.65727699530515,59.548122065727696,133,45,171,76
6,221.1765498652291,292.0633423180593,206,277,237,310
7,258.1530944625407,759.8159609120521,241,739,279,784
8,267.39719626168227,232.03364485981308,248,216,289,250
9,281.12425447316105,326.1416500994036,253,298,306,363
10,302.3086642599278,665.9611913357401,285,643,321,690
11,324.6450304259635,359.3529411764706,304,335,348,387
12,376.5799031476998,1081.721549636804,362,1063,393,1102
13,410.5592665356909,1024.5573018991486,390,1005,437,1050
14,495.94941282746163,397.36675700090336,476,379,519,419
15,525.528216704289,939.4074492099322,508,920,543,959
16,536.9350993377484,1094.2331125827814,523,1077,552,1113
17,558.6057365094798,1005.2061254253767,524,985,592,1025
18,553.4808126410835,1243.3284424379233,536,1223,570,1263
19,620.3321964529332,1089.3206002728514,598,1070,643,1112
20,639.0530776092775,1290.593666369313,610,1261,666,1317
21,650.6711990111248,1124.89369592089,634,1108,669,1143
22,687.8634953464323,1016.2099276111686,665,1000,711,1032
23,738.5459249676585,1133.5847347994825,721,1118,757,1150
24,740.5698005698006,1220.548433048433,728,1204,755,1239
25,773.5796430931923,1183.969596827495,754,1162,796,1208
26,841.0835820895522,447.6910447761194,825,434,857,462
27,858.5455904334829,275.550822122571,839,254,881,299
28,983.3071748878924,470.4357249626308,957,454,1014,492
29,983.4137606032045,573.665409990575,972,547,996,601
30,993.170818505338,928.2669039145908,974,910,1015,949
31,1015.8272727272728,1221.7348484848485,991,1204,1040,1239
32,1029.625322997416,760.4031007751938,1017,740,1040,782
